Loudness,Energy,Duration,Tempo,Year
-3.832,0.0,336.16934,127.817,2010
-5.766,0.0,122.56608,142.253,0
-13.718,0.0,165.27628,198.118,0
-10.372,0.0,240.95302,182.705,2006
-11.68,0.0,161.95873,104.79,0
-4.993,0.0,163.00363,160.051,2007
-6.156,0.0,288.28689,155.926,0
-6.634,0.0,62.92853,121.407,0
-11.783,0.0,268.22485,91.007,2002
-12.569,0.0,367.46404,159.415,1971
-12.665,0.0,188.44689,104.709,0
-7.016,0.0,301.24363,105.157,2004
-15.336,0.0,261.51138,83.883,2003
-10.432,0.0,279.32689,135.064,0
-21.685,0.0,65.95873,76.125,0
-6.426,0.0,366.05342,110.57,2002
-24.57,0.0,206.00118,72.071,2006
-14.712,0.0,152.18893,101.335,0
-6.353,0.0,198.86975,87.102,0
-10.509,0.0,178.25914,77.788,0
-24.953,0.0,130.66404,178.63,0
-7.625,0.0,177.81506,127.574,0
-7.992,0.0,289.98485,145.521,0
-5.384,0.0,208.14322,140.595,0
-8.732,0.0,290.48118,118.058,2005
-5.815,0.0,224.02567,99.095,0
-12.515,0.0,252.49914,139.224,0
-16.007,0.0,225.61914,79.952,0
-25.395,0.0,274.65098,82.581,2001
-12.892,0.0,125.36118,120.92,1990
-7.475,0.0,410.90567,128.006,0
-16.657,0.0,106.16118,120.317,0
-14.977,0.0,221.23057,110.98,1989
-6.116,0.0,273.03138,124.989,2010
-10.03,0.0,171.38893,67.176,0
-5.572,0.0,275.22567,93.03,0
-16.111,0.0,189.3873,164.641,1996
-5.17,0.0,251.6371,89.311,2001
-9.22,0.0,191.7122,141.868,0
-3.628,0.0,289.12281,143.855,0
-4.224,0.0,222.30159,181.208,1996
-12.215,0.0,202.57914,160.066,2009
-12.88,0.0,200.77669,98.998,2001
-9.801,0.0,280.55465,110.007,0
-9.063,0.0,145.94567,109.696,0
-21.498,0.0,335.93424,77.635,0
-4.925,0.0,257.25342,93.156,1992
-7.261,0.0,238.23628,92.643,1978
-6.916,0.0,287.92118,135.778,0
-14.953,0.0,185.99138,111.506,0
-6.036,0.0,228.80608,86.844,2001
-10.216,0.0,413.54404,122.691,0
-18.466,0.0,188.02893,104.237,0
-6.752,0.0,183.17016,91.584,0
-15.303,0.0,559.75138,126.412,0
-8.278,0.0,240.90077,126.618,1999
-21.036,0.0,1222.42567,145.259,0
-22.659,0.0,77.00853,113.515,0
-8.723,0.0,265.58649,93.001,0
-5.995,0.0,129.69751,92.236,0
-10.499,0.0,193.27955,88.915,0
-10.249,0.0,396.5122,125.037,0
-14.807,0.0,157.93587,136.208,0
-9.225,0.0,233.92608,79.098,0
-47.664,0.0,53.78567,112.361,0
-16.866,0.0,192.05179,65.573,0
-8.537,0.0,180.03546,158.404,2003
-9.233,0.0,68.49261,135.826,0
-6.071,0.0,269.26975,165.346,1972
-14.135,0.0,259.91791,91.289,0
-6.56,0.0,211.33016,130.335,1956
-6.845,0.0,220.49914,88.578,0
-20.578,0.0,239.5424,111.549,0
-12.928,0.0,210.52036,106.658,2003
-14.587,0.0,244.87138,59.17,0
-5.939,0.0,223.03302,107.199,2004
-11.897,0.0,140.59057,118.096,0
-3.926,0.0,219.89832,165.224,2006
-11.128,0.0,406.17751,86.675,2006
-9.989,0.0,260.30975,139.959,0
-8.602,0.0,188.55138,103.225,1999
-9.217,0.0,283.16689,148.856,0
-12.054,0.0,238.31465,85.652,0
-3.053,0.0,235.65016,115.418,2000
-27.885,0.0,95.76444,158.578,1977
-15.912,0.0,46.21016,142.782,2010
-7.769,0.0,114.83383,127.355,0
-5.047,0.0,229.32853,156.002,2004
-13.331,0.0,272.09098,105.509,0
-15.987,0.0,137.42975,86.197,1991
-8.441,0.0,190.35383,139.167,0
-5.033,0.0,259.29098,92.439,2008
-5.621,0.0,231.96689,146.879,0
-12.398,0.0,433.42322,135.458,0
-4.776,0.0,222.04036,166.025,2010
-12.546,0.0,191.9473,53.672,0
-5.068,0.0,284.9171,173.985,0
-8.873,0.0,211.01669,107.892,0
-13.567,0.0,160.31302,118.617,0
-10.981,0.0,194.48118,88.746,2004
-20.335,0.0,368.53506,227.48,0
-13.207,0.0,472.52853,100.013,1996
-9.437,0.0,200.28036,84.81,0
-13.459,0.0,242.28526,120.059,0
-23.964,0.0,130.76853,149.9,1968
-6.803,0.0,253.51791,116.034,0
-10.012,0.0,159.76444,128.961,0
-5.641,0.0,223.50322,149.827,2001
-8.691,0.0,283.0624,108.584,0
-19.995,0.0,47.51628,61.409,1999
-7.554,0.0,132.44036,126.274,1997
-11.367,0.0,105.74322,145.635,0
-6.304,0.0,287.65995,85.731,2008
-11.467,0.0,154.30485,134.56,0
-5.535,0.0,119.7971,161.909,2005
-5.625,0.0,104.93342,60.017,1999
-5.863,0.0,253.70077,186.285,0
-13.615,0.0,146.88608,135.033,2009
-5.376,0.0,228.93669,177.563,1998
-9.66,0.0,261.77261,114.758,1990
-10.744,0.0,440.52853,135.053,2006
-9.06,0.0,214.46485,90.983,2009
-9.6,0.0,150.46485,111.555,0
-11.539,0.0,127.29424,71.597,1960
-12.493,0.0,196.17914,116.903,0
-6.485,0.0,172.30322,123.976,0
-7.629,0.0,225.25342,96.006,2001
-25.368,0.0,98.84689,99.987,0
-3.638,0.0,278.17751,62.78,0
-23.893,0.0,233.63873,115.38,1989
-3.764,0.0,240.66567,126.105,2005
-15.016,0.0,307.51302,140.945,0
-8.742,0.0,185.75628,134.923,0
-14.767,0.0,201.22077,89.978,0
-5.054,0.0,231.47057,114.037,1997
-18.34,0.0,207.41179,40.27,0
-19.897,0.0,158.92853,100.005,0
-7.329,0.0,220.31628,84.032,0
-6.905,0.0,101.74649,96.686,1988
-15.909,0.0,187.0624,0.0,1986
-12.625,0.0,149.36771,177.866,1995
-6.22,0.0,159.45098,147.734,0
-10.203,0.0,376.08444,126.955,0
-9.475,0.0,332.01587,88.012,0
-5.439,0.0,209.52771,121.101,0
-7.293,0.0,143.15057,116.122,0
-8.626,0.0,239.5424,181.355,1987
-11.622,0.0,207.56853,171.648,2000
-17.382,0.0,194.48118,131.118,0
-4.002,0.0,678.76526,140.112,2008
-22.214,0.0,79.93424,50.059,1997
-11.693,0.0,146.02404,133.312,1989
-2.445,0.0,127.4771,161.874,2006
-12.198,0.0,250.77506,88.015,0
-10.87,0.0,277.39383,179.987,0
-6.984,0.0,187.92444,210.957,2003
-11.19,0.0,125.6224,185.559,1976
-14.835,0.0,234.9971,137.714,1994
-17.712,0.0,74.762,83.95,2003
-19.933,0.0,258.19383,92.927,2007
-7.414,0.0,243.1473,126.631,0
-16.397,0.0,36.54485,148.748,0
-14.554,0.0,204.56444,116.318,2004
-7.35,0.0,397.24363,163.007,0
-7.803,0.0,369.24036,78.601,0
-18.891,0.0,181.96853,80.016,2005
-24.877,0.0,165.66812,144.478,0
-10.561,0.0,266.23955,80.455,1972
-6.367,0.0,165.38077,108.251,0
-7.249,0.0,231.67955,160.184,0
-9.535,0.0,202.34404,118.155,1988
-5.001,0.0,184.63302,140.08,0
-12.643,0.0,331.88526,108.069,0
-10.825,0.0,639.60771,121.075,0
-6.213,0.0,279.24853,124.008,1995
-14.243,0.0,151.19628,87.899,2005
-8.392,0.0,233.24689,166.411,1997
-13.005,0.0,118.83057,111.034,2006
-14.701,0.0,215.48363,102.402,0
-3.426,0.0,184.58077,168.02,2009
-8.017,0.0,198.16444,120.848,0
-6.299,0.0,235.49342,140.143,2008
-5.317,0.0,223.29424,95.298,0
-21.585,0.0,73.03791,150.933,0
-24.321,0.0,165.35465,132.59,1972
-30.978,0.0,42.70975,48.942,0
-3.38,0.0,286.35383,134.293,2007
-16.205,0.0,219.76771,107.905,1989
-30.381,0.0,150.88281,90.987,0
-8.704,0.0,269.97506,84.631,1999
-12.686,0.0,282.25261,96.043,2003
-10.901,0.0,209.162,85.714,0
-6.453,0.0,214.17751,103.548,2008
-17.962,0.0,203.72853,90.098,0
-2.904,0.0,268.9824,87.618,0
-14.658,0.0,224.9922,100.312,2005
-7.225,0.0,251.402,121.795,2007
-3.775,0.0,235.17995,159.499,2002
-16.459,0.0,45.50485,74.551,1997
-4.429,0.0,48.63955,106.41,2009
-5.688,0.0,213.31546,97.289,0
-6.424,0.0,342.02077,145.032,2006
-8.681,0.0,279.7971,141.992,0
-12.955,0.0,227.34322,140.281,0
-4.774,0.0,261.8771,90.267,0
-11.451,0.0,243.80036,123.437,0
-7.507,0.0,216.2673,181.863,2008
-6.246,0.0,221.64853,132.023,2001
-9.793,0.0,213.78567,146.807,0
-4.196,0.0,369.94567,119.234,0
-7.805,0.0,279.90159,93.925,0
-11.642,0.0,225.59302,86.743,0
-8.414,0.0,264.01914,146.284,0
-15.717,0.0,157.09995,176.761,0
-7.184,0.0,185.83465,94.146,1992
-7.562,0.0,368.92689,131.991,2007
-6.027,0.0,210.25914,190.14,0
-12.004,0.0,232.85506,103.064,0
-10.824,0.0,224.80934,169.991,0
-8.46,0.0,128.67873,134.931,0
-24.838,0.0,179.12118,172.809,0
-8.165,0.0,189.962,185.623,2009
-10.66,0.0,274.31138,119.957,0
-26.597,0.0,161.51465,120.003,0
-5.928,0.0,271.09832,112.352,1991
-6.309,0.0,174.34077,120.005,0
-4.011,0.0,179.17342,136.021,2009
-3.373,0.0,174.75873,156.924,2009
-9.053,0.0,226.32444,137.333,0
-9.823,0.0,208.32608,83.057,0
-5.121,0.0,279.77098,186.006,0
-15.37,0.0,553.27302,122.166,0
-11.101,0.0,144.48281,125.41,0
-3.834,0.0,282.61832,69.737,2001
-5.971,0.0,284.65587,93.022,0
-12.668,0.0,186.09587,122.03,0
-9.399,0.0,278.7522,160.976,0
-3.574,0.0,186.64444,122.968,0
-8.988,0.0,262.19057,108.024,0
-5.958,0.0,180.32281,100.917,2001
-11.372,0.0,90.46159,135.487,1994
-10.368,0.0,190.04036,127.987,0
-11.922,0.0,232.09751,127.686,0
-9.623,0.0,245.10649,131.04,1988
-5.197,0.0,98.2722,130.869,0
-15.757,0.0,241.99791,81.952,0
-2.874,0.0,91.01016,127.171,0
-12.28,0.0,305.73669,83.456,0
-9.322,0.0,335.17669,111.016,2001
-12.861,0.0,325.66812,176.18,1983
-12.205,0.0,424.51546,187.406,2008
-8.717,0.0,287.00689,90.167,2005
-10.713,0.0,282.33098,85.962,1989
-10.423,0.0,266.762,120.023,2002
-5.94,0.0,122.40934,119.984,0
-6.693,0.0,221.64853,206.637,0
-6.758,0.0,194.58567,144.573,1977
-6.828,0.0,368.03873,120.389,1997
-14.29,0.0,156.52526,128.304,2003
-5.176,0.0,221.6224,118.956,2009
-5.983,0.0,143.882,166.03,2002
-11.366,0.0,228.75383,99.141,0
-13.615,0.0,282.85342,101.767,0
-6.291,0.0,382.14485,88.05,2002
-9.132,0.0,199.96689,105.157,0
-6.355,0.0,242.25914,96.037,2001
-11.145,0.0,158.71955,65.93,1995
-4.991,0.0,194.21995,120.014,0
-5.797,0.0,174.88934,101.883,2006
-16.858,0.0,178.65098,111.504,0
-13.075,0.0,140.32934,93.753,0
-7.325,0.0,309.83791,144.144,1981
-14.401,0.0,215.7971,113.131,2006
-13.717,0.0,88.00608,58.393,0
-5.157,0.0,297.53424,122.924,2009
-15.263,0.0,141.40036,194.099,2005
-4.6,0.0,267.17995,151.64,2004
-8.183,0.0,248.5024,165.967,2000
-14.727,0.0,184.78975,95.666,0
-7.49,0.0,453.58975,144.005,0
-12.502,0.0,260.62322,142.857,1976
-18.623,0.0,255.39873,121.871,1996
-5.634,0.0,205.37424,133.821,2004
-4.571,0.0,141.50485,175.363,2009
-15.59,0.0,191.21587,100.65,0
-4.462,0.0,245.49832,146.856,2000
-7.566,0.0,365.03465,149.96,2005
-12.361,0.0,140.69506,99.66,1994
-9.635,0.0,285.6224,130.052,0
-4.751,0.0,212.32281,85.138,2007
-6.412,0.0,248.2673,103.982,0
-11.052,0.0,149.9424,106.836,0
-7.272,0.0,326.922,104.98,2000
-6.248,0.0,209.55383,125.126,2004
-7.618,0.0,256.57424,146.06,0
-19.634,0.0,108.61669,84.789,0
-12.869,0.0,434.15465,86.051,0
-9.088,0.0,246.09914,99.003,0
-3.199,0.0,94.6673,116.438,1999
-8.38,0.0,301.08689,104.556,1990
-13.152,0.0,198.84363,201.512,0
-7.076,0.0,211.82649,95.991,0
-12.1,0.0,368.06485,123.795,1991
-11.841,0.0,260.80608,101.868,2007
-8.737,0.0,278.38649,141.733,0
-12.876,0.0,166.73914,146.688,0
-8.733,0.0,170.00444,154.332,0
-3.573,0.0,256.46975,132.962,2006
-8.2,0.0,282.43546,129.903,0
-11.59,0.0,506.27873,136.003,2000
-14.927,0.0,138.97098,76.455,2008
-12.914,0.0,223.21587,159.715,0
-9.376,0.0,309.28934,143.812,2008
-7.288,0.0,320.1824,130.003,2006
-10.487,0.0,153.49506,98.663,1988
-5.547,0.0,249.46893,100.341,1999
-11.49,0.0,279.14404,146.037,0
-17.312,0.0,183.06567,138.094,1995
-8.184,0.0,197.72036,120.546,0
-6.282,0.0,274.18077,172.133,0
-8.338,0.0,325.19791,136.38,0
-9.188,0.0,256.7571,85.043,0
-5.328,0.0,321.01832,112.68,1998
-18.826,0.0,366.0273,140.666,2008
-9.276,0.0,78.94159,107.662,0
-6.724,0.0,188.21179,119.811,0
-10.15,0.0,205.94893,98.254,0
-11.647,0.0,165.04118,80.242,0
-20.698,0.0,296.51546,107.963,0
-5.155,0.0,219.84608,87.572,0
-11.542,0.0,149.73342,45.582,0
-15.417,0.0,100.0224,137.149,2007
-11.194,0.0,368.79628,105.02,0
-8.809,0.0,217.15546,128.087,1998
-9.878,0.0,134.39955,164.947,0
-4.068,0.0,161.82812,92.299,2005
-7.457,0.0,223.92118,126.16,1988
-10.977,0.0,169.19465,132.674,0
-7.722,0.0,274.57261,120.047,1996
-17.955,0.0,248.92036,99.547,0
-8.901,0.0,210.33751,95.87,0
-10.155,0.0,441.52118,138.831,1983
-13.749,0.0,247.562,87.03,0
-6.581,0.0,349.6224,122.858,2007
-12.055,0.0,183.64036,123.278,2006
-9.698,0.0,271.3073,177.958,2010
-6.467,0.0,230.71302,150.08,0
-11.518,0.0,240.32608,165.53,0
-5.756,0.0,353.07057,177.876,1999
-19.304,0.0,1061.79873,131.056,0
-11.036,0.0,190.27546,137.528,0
-9.37,0.0,262.37342,102.677,1998
-13.51,0.0,107.62404,109.449,0
-17.855,0.0,263.94077,140.696,1991
-8.914,0.0,185.0771,81.255,0
-7.109,0.0,124.18567,101.076,2006
-8.294,0.0,82.1024,185.615,1996
-5.296,0.0,207.04608,108.565,0
-6.458,0.0,129.93261,129.722,1977
-6.893,0.0,377.86077,121.957,0
-8.435,0.0,118.04689,135.415,1996
-7.699,0.0,252.94322,106.221,0
-8.431,0.0,32.1824,107.201,0
-8.441,0.0,214.69995,107.458,1966
-11.824,0.0,185.0771,144.099,0
-18.57,0.0,124.52526,163.942,1962
-11.973,0.0,1253.92934,74.183,0
-6.581,0.0,434.15465,129.956,0
-11.724,0.0,229.90322,121.437,0
-10.176,0.0,319.84281,206.101,1992
-16.554,0.0,177.68444,94.721,1997
-7.75,0.0,334.13179,163.317,0
-9.91,0.0,228.30975,102.534,0
-17.154,0.0,281.80853,70.26,0
-12.02,0.0,335.28118,95.48,0
-7.272,0.0,295.07873,137.806,2005
-9.085,0.0,195.29098,163.566,0
-10.831,0.0,212.97587,85.855,2004
-6.319,0.0,575.79057,127.968,2004
-8.02,0.0,231.44444,130.76,0
-9.232,0.0,381.30893,172.955,1996
-10.212,0.0,209.03138,199.07,2003
-11.504,0.0,129.48853,146.275,1994
-10.26,0.0,336.43057,104.296,2007
-10.141,0.0,508.3424,118.196,1998
-5.136,0.0,175.41179,134.109,2002
-11.695,0.0,390.32118,166.579,0
-8.701,0.0,398.52363,135.993,0
-7.449,0.0,301.71383,122.773,1973
-9.58,0.0,224.65261,81.936,0
-5.536,0.0,251.01016,117.416,0
-13.04,0.0,279.84934,122.023,0
-12.995,0.0,307.09506,211.806,2002
-14.441,0.0,119.58812,140.151,0
-3.263,0.0,246.04689,140.238,2009
-3.092,0.0,203.78077,132.021,2007
-13.637,0.0,202.03057,136.72,2007
-4.058,0.0,182.04689,223.62,1979
-12.287,0.0,167.28771,118.029,0
-12.043,0.0,72.33261,133.721,1961
-9.255,0.0,269.68771,211.059,0
-12.23,0.0,345.67791,99.978,1984
-15.059,0.0,247.7971,100.788,1989
-8.139,0.0,239.20281,126.533,0
-17.548,0.0,154.122,131.615,1999
-4.101,0.0,174.602,164.647,0
-10.466,0.0,208.37832,104.72,0
-5.58,0.0,243.48689,96.136,2000
-14.837,0.0,220.15955,55.233,1953
-11.582,0.0,551.54893,93.328,2007
-29.793,0.0,377.10322,118.712,0
-6.719,0.0,269.73995,71.156,2007
-11.864,0.0,183.14404,137.368,1972
-1.714,0.0,238.13179,86.928,0
-23.44,0.0,454.1122,135.206,1978
-11.197,0.0,292.28363,125.749,1992
-5.01,0.0,222.14485,114.983,2007
-12.172,0.0,185.44281,47.682,0
-9.224,0.0,264.48934,90.007,0
-6.435,0.0,191.92118,132.082,0
-6.444,0.0,201.82159,135.801,0
-4.954,0.0,245.78567,167.97,2006
-21.779,0.0,345.0771,19.657,0
-6.523,0.0,213.99465,160.046,0
-17.399,0.0,132.98893,122.786,0
-7.009,0.0,258.29832,102.126,2006
-15.933,0.0,140.19873,66.064,0
-21.782,0.0,195.70893,75.316,2007
-23.367,0.0,111.15057,65.896,0
-9.162,0.0,222.14485,161.986,0
-11.164,0.0,318.37995,86.833,1997
-8.549,0.0,256.15628,124.616,0
-8.644,0.0,205.63546,113.557,2000
-10.747,0.0,271.59465,76.908,0
-12.945,0.0,125.77914,120.689,1995
-5.519,0.0,284.1073,107.998,2009
-4.422,0.0,283.32363,113.608,1990
-14.853,0.0,53.21098,97.075,1998
-22.102,0.0,162.0371,92.26,0
-9.458,0.0,329.7171,126.947,2005
-6.305,0.0,181.15873,154.637,0
-10.017,0.0,420.07465,84.518,2007
-8.978,0.0,291.13424,122.754,1983
-37.456,0.0,54.96118,189.037,1999
-8.821,0.0,187.42812,88.878,0
-15.965,0.0,147.82649,168.879,0
-10.11,0.0,318.56281,117.766,1994
-7.786,0.0,245.7073,92.025,1997
-7.423,0.0,249.18159,92.972,0
-4.526,0.0,141.13914,144.955,2004
-11.603,0.0,112.06485,140.148,0
-7.545,0.0,88.89424,156.605,1980
-20.754,0.0,169.482,210.636,0
-10.267,0.0,272.95302,147.395,0
-10.258,0.0,231.33995,59.957,0
-8.669,0.0,252.55138,95.061,0
-15.685,0.0,164.70159,71.171,0
-16.831,0.0,134.81751,118.182,1999
-17.289,0.0,256.9922,159.184,0
-6.005,0.0,226.55955,119.977,0
-11.32,0.0,392.35873,124.997,0
-15.05,0.0,168.88118,199.894,0
-6.182,0.0,261.17179,92.186,2007
-11.335,0.0,601.99138,128.999,0
-11.524,0.0,241.08363,133.331,0
-16.311,0.0,337.13587,79.13,0
-1.81,0.0,211.56526,104.796,2001
-5.643,0.0,237.16526,104.039,0
-14.434,0.0,32.41751,118.237,1999
-11.202,0.0,201.27302,100.332,2006
-10.694,0.0,197.58975,83.976,0
-7.046,0.0,192.15628,175.626,0
-9.847,0.0,315.84608,139.994,0
-12.399,0.0,132.93669,127.408,0
-11.462,0.0,220.02893,161.846,0
-4.203,0.0,274.65098,173.983,1999
-11.143,0.0,307.40853,192.301,1993
-6.472,0.0,210.36363,137.911,2002
-7.498,0.0,185.44281,145.047,0
-12.299,0.0,267.44118,148.073,0
-11.638,0.0,311.01342,93.502,1994
-4.964,0.0,214.07302,160.153,0
-14.225,0.0,218.93179,164.769,2002
-9.616,0.0,342.59546,101.831,1988
-6.649,0.0,182.22975,66.696,0
-9.711,0.0,231.31383,103.414,0
-5.957,0.0,513.56689,140.997,2000
-5.515,0.0,217.41669,157.665,2009
-10.282,0.0,410.06975,126.339,2006
-8.158,0.0,291.21261,100.862,1991
-16.735,0.0,169.22077,93.72,0
-7.651,0.0,236.82567,153.978,0
-6.573,0.0,177.91955,121.987,0
-9.154,0.0,318.22322,114.241,1995
-20.088,0.0,169.27302,163.081,0
-6.808,0.0,262.50404,120.196,0
-3.234,0.0,298.68363,190.042,0
-8.045,0.0,180.24444,90.248,2005
-5.628,0.0,207.93424,87.029,0
-4.619,0.0,234.1873,151.956,0
-15.339,0.0,56.13669,112.991,2002
-7.279,0.0,201.16853,153.447,1999
-11.806,0.0,132.23138,179.49,2000
-8.169,0.0,115.69587,175.708,0
-10.136,0.0,339.87873,180.025,0
-13.607,0.0,332.45995,159.869,1971
-20.639,0.0,74.34404,90.625,2004
-10.836,0.0,294.24281,153.922,0
-6.504,0.0,253.28281,95.993,0
-23.419,0.0,32.91383,195.44,0
-7.19,0.0,467.43465,131.996,2008
-5.711,0.0,328.72444,113.471,2006
-8.026,0.0,257.95873,124.858,0
-7.183,0.0,197.642,99.946,0
-3.756,0.0,247.77098,132.731,2001
-12.449,0.0,152.00608,159.659,0
-5.99,0.0,331.88526,128.785,0
-5.801,0.0,197.90322,153.968,0
-11.649,0.0,262.79138,105.995,0
-11.942,0.0,601.3122,153.656,0
-18.464,0.0,540.49914,154.045,0
-11.41,0.0,195.00363,66.49,2000
-10.77,0.0,27.0624,26.663,0
-3.642,0.0,51.12118,120.112,0
-8.978,0.0,278.38649,174.037,1991
-13.587,0.0,135.41832,164.35,0
-9.507,0.0,311.19628,88.73,1982
-8.61,0.0,254.24934,178.929,0
-6.157,0.0,68.41424,107.969,0
-7.943,0.0,245.75955,112.258,1991
-10.64,0.0,122.51383,98.173,0
-16.685,0.0,173.58322,86.442,1990
-8.649,0.0,437.28934,127.993,0
-14.421,0.0,132.51873,142.409,1994
-10.182,0.0,86.67383,93.298,2000
-8.244,0.0,257.2273,117.267,0
-8.32,0.0,234.16118,134.99,0
-21.925,0.0,614.00771,130.572,1996
-2.512,0.0,270.47138,157.739,2002
-12.748,0.0,170.26567,104.981,0
-8.025,0.0,235.31057,151.211,1990
-4.829,0.0,212.11383,89.89,2005
-19.452,0.0,70.03383,95.426,0
-5.75,0.0,254.64118,157.972,0
-12.742,0.0,195.65669,121.649,0
-14.729,0.0,179.93098,80.053,0
-6.825,0.0,182.80444,111.266,2006
-7.097,0.0,242.07628,146.313,0
-9.768,0.0,234.65751,164.637,2004
-7.167,0.0,192.13016,162.907,1981
-9.11,0.0,185.99138,167.947,1977
-8.091,0.0,204.09424,108.496,0
-8.807,0.0,283.14077,145.093,0
-6.814,0.0,234.47465,131.065,2008
-4.979,0.0,228.85832,102.164,0
-10.262,0.0,220.76036,89.975,2005
-32.033,0.0,171.72853,87.735,0
-3.677,0.0,138.84036,140.202,2002
-11.451,0.0,219.24526,96.047,2008
-6.065,0.0,226.21995,155.036,0
-19.453,0.0,275.12118,191.61,1987
-3.134,0.0,360.75057,105.54,2004
-7.337,0.0,327.67955,176.113,0
-4.659,0.0,211.35628,161.994,1994
-16.43,0.0,209.34485,92.87,1977
-6.196,0.0,190.56281,144.001,2007
-4.801,0.0,239.33342,197.992,0
-9.936,0.0,162.66404,139.811,2001
-7.828,0.0,180.50567,78.087,2007
-12.813,0.0,253.59628,139.992,0
-16.425,0.0,127.99955,112.313,0
-16.031,0.0,165.72036,129.655,0
-9.115,0.0,172.06812,90.074,1994
-6.681,0.0,281.52118,83.973,0
-5.05,0.0,208.56118,210.032,2007
-15.182,0.0,263.6273,137.486,1984
-9.77,0.0,227.10812,96.364,2009
-16.516,0.0,191.65995,108.283,0
-20.97,0.0,114.33751,94.617,0
-3.115,0.0,257.85424,151.401,1999
-8.026,0.0,279.84934,182.085,1971
-5.646,0.0,313.75628,145.109,1999
-6.272,0.0,303.22893,85.03,0
-20.349,0.0,248.99873,143.028,0
-13.629,0.0,242.20689,168.203,0
-6.924,0.0,396.77342,149.988,0
-7.337,0.0,135.8624,155.041,0
-23.112,0.0,203.57179,66.232,0
-7.891,0.0,265.29914,211.987,0
-4.271,0.0,52.11383,80.992,2003
-12.998,0.0,364.5122,85.006,0
-7.668,0.0,403.19955,126.031,0
-5.864,0.0,88.86812,139.238,2007
-6.184,0.0,232.04526,98.663,0
-19.725,0.0,170.44853,101.905,0
-6.305,0.0,280.89424,168.099,0
-10.998,0.0,435.93098,110.301,0
-8.65,0.0,113.97179,101.074,0
-23.333,0.0,186.61832,117.45,0
-4.745,0.0,258.48118,91.066,2002
-7.221,0.0,100.362,96.007,2007
-12.981,0.0,141.40036,73.961,0
-15.494,0.0,225.90649,113.282,0
-12.256,0.0,177.00526,105.85,1968
-8.98,0.0,221.04771,84.57,0
-8.236,0.0,219.48036,132.666,2005
-18.114,0.0,81.50159,84.615,2006
-10.291,0.0,220.31628,144.447,1994
-14.35,0.0,409.88689,83.697,0
-12.235,0.0,286.98077,85.187,0
-5.515,0.0,289.38404,90.889,0
-8.695,0.0,236.59057,88.176,2004
-12.673,0.0,185.28608,85.078,0
-25.106,0.0,316.49914,30.827,2006
-15.134,0.0,172.59057,104.579,0
-4.984,0.0,213.91628,110.007,0
-6.124,0.0,249.39057,125.328,2006
-10.381,0.0,315.92444,103.377,1969
-12.958,0.0,183.95383,91.488,0
-5.023,0.0,217.7824,106.028,0
-15.2,0.0,158.45832,99.36,1991
-8.058,0.0,188.96934,180.068,2004
-4.879,0.0,239.67302,214.941,1993
-30.53,0.0,173.322,100.795,1934
-5.573,0.0,205.73995,183.573,0
-5.037,0.0,170.08281,175.01,0
-4.347,0.0,139.78077,130.631,2007
-3.533,0.0,299.93751,205.885,1977
-10.392,0.0,134.76526,164.942,0
-7.818,0.0,464.5873,130.005,2003
-4.952,0.0,387.16036,113.268,0
-13.908,0.0,278.96118,91.247,1988
-14.263,0.0,185.39057,113.689,0
-13.915,0.0,288.49587,240.983,2000
-11.321,0.0,303.20281,107.829,0
-4.999,0.0,186.01751,182.518,0
-4.167,0.0,280.97261,131.191,1997
-3.094,0.0,205.13914,126.892,2006
-6.593,0.0,466.05016,84.1,2008
-14.158,0.0,101.43302,75.0,2002
-10.819,0.0,233.97832,154.028,1996
-11.222,0.0,165.04118,198.736,2001
-15.241,0.0,354.19383,121.171,0
-8.487,0.0,178.49424,119.38,0
-11.761,0.0,191.73832,95.572,0
-9.682,0.0,127.03302,136.089,0
-16.6,0.0,216.68526,89.933,0
-9.217,0.0,272.53506,113.643,0
-9.8,0.0,632.34567,71.642,1969
-10.039,0.0,26.80118,100.919,2008
-3.116,0.0,115.53914,189.134,2003
-4.654,0.0,245.10649,189.917,2006
-8.48,0.0,342.30812,92.097,0
-7.681,0.0,300.82567,96.679,0
-15.6,0.0,160.62649,136.273,1983
-18.859,0.0,142.49751,95.836,0
-10.88,0.0,285.43955,96.911,0
-4.372,0.0,239.20281,161.988,0
-10.709,0.0,171.38893,125.741,0
-9.224,0.0,273.24036,47.761,0
-11.999,0.0,175.38567,84.881,0
-17.363,0.0,209.89342,36.279,0
-7.569,0.0,460.79955,125.015,0
-12.948,0.0,132.25751,189.817,0
-7.376,0.0,249.75628,70.708,0
-14.334,0.0,212.06159,160.026,2003
-2.685,0.0,215.61424,99.963,2006
-5.801,0.0,237.5571,86.459,0
-6.316,0.0,129.48853,117.73,1988
-12.602,0.0,305.10975,140.549,0
-7.72,0.0,254.98077,138.916,0
-6.388,0.0,232.48934,85.96,2009
-9.607,0.0,594.85995,131.184,0
-7.133,0.0,197.79873,90.718,0
-8.209,0.0,260.04853,132.131,2000
-8.794,0.0,185.15546,223.387,1988
-7.909,0.0,183.61424,77.926,0
-8.729,0.0,173.42649,158.057,1981
-6.08,0.0,492.45995,126.294,0
-4.214,0.0,160.26077,168.901,2010
-5.094,0.0,860.39465,131.622,0
-10.854,0.0,119.06567,111.562,1966
-6.415,0.0,340.53179,101.814,0
